Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
31963,43, Private,147252, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32.0, United-States, <=50K
29302,21, Private,58582, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,45.0, United-States, <=50K
26823,47, Private,517756, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60.0, United-States, <=50K
3690,67, Private,134737, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
13011,33, Private,187702, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
25457,62, Self-emp-not-inc,109097, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60.0, United-States, >50K
13446,51, Self-emp-not-inc,104879, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40.0, United-States, <=50K
25733,44, Self-emp-not-inc,97852, Bachelors,13, Never-married, Tech-support, Other-relative, White, Female,0,0,40.0, Cuba, <=50K
5799,39, Local-gov,204641, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
19558,23, Private,182177, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
1417,33, Federal-gov,90292, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,55.0, United-States, <=50K
29049,26, Self-emp-not-inc,15740, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50.0, United-States, <=50K
10948,35, Private,180127, HS-grad,9, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
30743,21, ?,191858, 11th,7, Never-married, ?, Own-child, White, Male,0,0,20.0, United-States, <=50K
28161,36, Private,174907, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60.0, United-States, <=50K
27903,45, Private,937604, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,30.0, United-States, <=50K
10510,32, Private,362835, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, United-States, <=50K
20823,35, Private,116677, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40.0, United-States, <=50K
20550,17, Private,137306, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40.0, United-States, <=50K
28847,53, Private,134566, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
16360,28, Local-gov,212760, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40.0, United-States, <=50K
4065,41, Private,155253, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40.0, United-States, >50K
23768,53, Private,74508, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,12.0, United-States, <=50K
31428,40, Private,314310, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55.0, United-States, >50K
28600,63, Private,142164, Masters,14, Widowed, Exec-managerial, Not-in-family, White, Female,8614,0,50.0, United-States, >50K
14904,36, Private,240013, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60.0, United-States, <=50K
2341,47, Self-emp-not-inc,172050, Assoc-voc,11, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,55.0, United-States, <=50K
7176,64, ?,12837, Masters,14, Divorced, ?, Unmarried, White, Male,0,0,50.0, Portugal, <=50K
5618,50, Private,142906, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,40.0, United-States, >50K
12907,51, Private,118696, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1902,45.0, United-States, >50K
28730,32, Private,141824, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
2690,26, Private,140360, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45.0, United-States, >50K
24172,31, Private,183530, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,14084,0,40.0, United-States, >50K
30263,38, Private,174047, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
2620,50, Private,106338, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,84.0, United-States, >50K
4798,33, Private,141868, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40.0, United-States, <=50K
19192,22, ?,267725, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40.0, United-States, <=50K
4447,44, Local-gov,56536, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, United-States, >50K
22522,45, Private,192835, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
19219,23, Private,353881, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,28.0, United-States, <=50K
13198,41, Private,103113, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,42.0, United-States, >50K
26105,35, Private,104509, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
27599,56, Private,175262, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48.0, United-States, <=50K
28442,28, Private,44156, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
26150,18, ?,152346, Some-college,10, Never-married, ?, Own-child, Black, Female,0,0,20.0, United-States, <=50K
17218,19, ?,36063, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,32.0, United-States, <=50K
22851,31, Private,212925, 10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
9283,32, Local-gov,297449, 11th,7, Divorced, Other-service, Unmarried, White, Female,0,0,40.0, United-States, <=50K
4984,53, ?,186324, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,0,0,30.0, United-States, <=50K
23926,39, Private,204024, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,3137,0,70.0, United-States, <=50K
5234,28, Private,185036, HS-grad,9, Never-married, Sales, Unmarried, White, Male,0,0,50.0, United-States, <=50K
3485,44, Private,179731, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50.0, United-States, >50K
6663,29, Private,215395, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Female,0,0,9.0, United-States, <=50K
20501,23, Private,370125, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
6232,21, Private,300368, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35.0, United-States, <=50K
25831,52, Private,264334, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60.0, United-States, <=50K
24536,20, Private,114539, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,50.0, United-States, <=50K
9545,41, Local-gov,532113, Bachelors,13, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, ?, <=50K
12706,29, Private,114425, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,7688,0,40.0, United-States, >50K
16666,32, ?,171603, Bachelors,13, Married-spouse-absent, Tech-support, Unmarried, White, Female,0,0,45.0, United-States, <=50K
4001,51, ?,120182, 7th-8th,4, Married-civ-spouse, ?, Husband, Black, Male,0,1485,40.0, United-States, >50K
13919,49, Private,101299, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
30952,38, Private,191822, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
1078,60, Local-gov,28401, 7th-8th,4, Married-civ-spouse, Other-service, Wife, White, Female,0,0,56.0, ?, >50K
8166,39, Private,92260, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65.0, United-States, >50K
29157,41, Private,69770, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40.0, United-States, >50K
26222,69, Private,215990, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
26805,17, Private,175374, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40.0, United-States, <=50K
22739,21, ?,178816, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,35.0, United-States, <=50K
30963,31, Private,372684, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50.0, United-States, >50K
25191,44, Private,100135, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
13693,39, Private,132716, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
12726,43, Federal-gov,231826, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50.0, Mexico, <=50K
19309,22, Private,216116, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
16081,55, State-gov,318863, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60.0, United-States, <=50K
900,30, Private,233320, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,38.0, United-States, <=50K
14806,46, Private,99101, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50.0, United-States, <=50K
17205,24, Private,131991, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40.0, United-States, <=50K
31290,37, Private,108293, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20.0, United-States, <=50K
17431,45, ?,309580, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,40.0, United-States, <=50K
18979,47, Private,169104, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40.0, ?, <=50K
22755,20, Private,78510, 11th,7, Never-married, Transport-moving, Own-child, Other, Male,0,0,20.0, ?, <=50K
30559,48, Private,77939, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55.0, United-States, <=50K
10308,37, Federal-gov,277631, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
1373,56, Self-emp-not-inc,163665, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,40.0, United-States, <=50K
23542,61, Local-gov,162572, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43.0, United-States, <=50K
16020,24, Private,351554, 1st-4th,2, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
11565,29, Private,180216, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,2001,50.0, United-States, <=50K
22946,47, Private,249491, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45.0, United-States, >50K
29759,30, Private,200133, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45.0, United-States, >50K
5572,59, Private,155664, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,2580,0,50.0, United-States, <=50K
29924,22, Private,65798, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,10.0, United-States, <=50K
9488,23, Private,224140, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4386,0,40.0, United-States, <=50K
12767,57, Private,199115, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50.0, United-States, <=50K
8162,30, Private,269249, 11th,7, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,33.0, Cuba, <=50K
31388,53, Private,169129, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,2179,40.0, United-States, <=50K
9787,49, Private,103925, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,48.0, United-States, <=50K
26348,23, Private,202137, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, Cuba, <=50K
29355,33, Private,181920, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
13552,28, Private,260019, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2885,0,40.0, United-States, <=50K
28798,30, Private,456618, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60.0, United-States, <=50K
25004,20, Private,116800, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,50.0, United-States, <=50K
20830,28, Private,19284, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
24799,25, Private,193260, HS-grad,9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40.0, ?, <=50K
12489,66, Self-emp-inc,375313, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40.0, United-States, <=50K
2063,25, Self-emp-not-inc,158948, Assoc-acdm,12, Never-married, Sales, Own-child, Black, Male,0,0,50.0, United-States, <=50K
4457,38, Self-emp-inc,107218, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
26024,22, Private,731476, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,50.0, United-States, <=50K
2322,33, Private,200876, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,26.0, United-States, <=50K
11396,56, ?,381153, Some-college,10, Divorced, ?, Not-in-family, White, Male,0,0,24.0, United-States, <=50K
15414,58, State-gov,447515, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
999,29, Private,99671, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40.0, United-States, <=50K
9582,23, Private,1410409, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,50.0, United-States, <=50K
6721,45, Private,126548, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,15.0, United-States, <=50K
2783,35, Private,218797, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, United-States, <=50K
11186,42, Private,51506, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50.0, United-States, >50K
28936,49, Private,285633, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50.0, United-States, <=50K
1025,35, Private,99764, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35.0, United-States, <=50K
3957,47, Private,61010, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55.0, United-States, <=50K
19222,23, Private,187295, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
5551,28, Private,225964, Doctorate,16, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
29737,58, Self-emp-inc,104023, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, United-States, >50K
26264,24, Private,61232, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,15.0, United-States, <=50K
16439,18, Private,175374, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
27622,42, Private,190775, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
10400,48, Private,181988, 10th,6, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40.0, United-States, <=50K
19501,35, Private,180408, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50.0, United-States, >50K
2886,28, Private,212237, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,22.0, United-States, <=50K
20924,30, Local-gov,160449, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40.0, United-States, <=50K
1342,25, Private,221736, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
9596,20, Private,212120, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,20.0, United-States, >50K
4418,24, Private,102723, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
28130,46, Private,157131, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45.0, United-States, >50K
8273,18, Private,172826, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40.0, United-States, <=50K
14121,50, Local-gov,211184, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50.0, United-States, >50K
8066,28, Private,226347, Bachelors,13, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40.0, United-States, >50K
4781,44, Private,194063, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45.0, United-States, >50K
30192,33, Self-emp-not-inc,185330, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45.0, United-States, >50K
17133,38, Self-emp-not-inc,103596, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,99999,0,40.0, United-States, >50K
19304,22, Self-emp-not-inc,184682, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
5401,51, Private,108116, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60.0, United-States, <=50K
29456,37, Self-emp-not-inc,529618, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40.0, United-States, >50K
27811,45, Self-emp-inc,124963, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50.0, United-States, <=50K
485,24, Private,103352, Assoc-voc,11, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
1645,30, Local-gov,159727, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
11278,30, Private,38795, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50.0, United-States, <=50K
17889,56, State-gov,120277, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48.0, United-States, >50K
26691,40, Private,236025, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50.0, United-States, >50K
10130,48, Private,90915, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44.0, United-States, <=50K
18404,23, Private,653213, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,2174,0,40.0, ?, <=50K
24815,27, Private,15884, 10th,6, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
1284,48, Private,142712, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50.0, United-States, >50K
27556,28, Private,326127, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
29739,19, Private,254146, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,25.0, United-States, <=50K
7985,40, Self-emp-not-inc,83918, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60.0, United-States, <=50K
29067,69, Self-emp-not-inc,271160, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, <=50K
4883,70, Self-emp-not-inc,188277, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35.0, United-States, <=50K
20547,60, Self-emp-not-inc,179117, Assoc-acdm,12, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
12051,25, Private,237436, HS-grad,9, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40.0, United-States, <=50K
169,34, Private,141708, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
2585,42, Federal-gov,106777, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40.0, United-States, >50K
9432,37, State-gov,220264, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
31856,24, State-gov,105252, Bachelors,13, Never-married, Protective-serv, Own-child, White, Male,0,0,38.0, United-States, <=50K
17547,22, Private,305512, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,25.0, United-States, <=50K
24947,19, Private,237047, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40.0, United-States, <=50K
107,64, Private,204816, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
17010,49, Private,325333, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Female,0,0,42.0, United-States, <=50K
31133,18, Private,112942, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,30.0, United-States, <=50K
9665,22, Private,157470, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35.0, United-States, <=50K
7333,21, Private,69879, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
20528,75, Private,111483, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,38.0, United-States, <=50K
28320,45, Private,249131, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,16.0, United-States, <=50K
5484,72, Self-emp-not-inc,138436, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40.0, United-States, >50K
7688,35, Private,251835, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
31451,52, Self-emp-inc,90270, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,99999,0,40.0, United-States, >50K
9850,56, Self-emp-inc,16171, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
6853,40, Self-emp-not-inc,361842, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40.0, United-States, <=50K
24483,46, Self-emp-inc,204226, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, >50K
11127,49, Self-emp-not-inc,121474, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50.0, United-States, >50K
27211,58, Self-emp-not-inc,106910, Bachelors,13, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
26965,48, Self-emp-inc,116632, Masters,14, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,45.0, United-States, <=50K
138,31, Private,254045, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,45.0, United-States, >50K
671,51, Private,302178, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50.0, United-States, >50K
25368,35, ?,32637, Assoc-voc,11, Married-civ-spouse, ?, Wife, White, Female,0,0,40.0, United-States, >50K
27324,17, ?,114844, 7th-8th,4, Never-married, ?, Other-relative, White, Male,0,0,20.0, United-States, <=50K
7030,20, ?,91146, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,30.0, Iran, <=50K
5397,24, ?,1212836, Some-college,10, Never-married, ?, Other-relative, White, Female,0,0,40.0, Mexico, <=50K
24724,49, Private,145717, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, Black, Male,0,0,44.0, United-States, >50K
11421,56, Local-gov,103277, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40.0, United-States, <=50K
6292,41, Private,83060, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,35.0, United-States, >50K
22637,31, Private,124395, 9th,5, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40.0, United-States, <=50K
12265,45, Private,168314, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46.0, United-States, >50K
24934,22, Private,243190, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, Mexico, >50K
23932,33, Private,190635, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40.0, United-States, <=50K
6237,43, Private,906951, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50.0, United-States, >50K
7166,46, Private,85204, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50.0, United-States, >50K
12654,52, State-gov,195681, HS-grad,9, Divorced, Other-service, Other-relative, White, Female,0,0,30.0, Columbia, <=50K
748,30, Private,184823, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1485,50.0, United-States, >50K
7043,59, Private,85418, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
1759,43, Private,198736, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40.0, United-States, >50K
14658,42, Private,112271, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, <=50K
29186,31, Private,167350, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,48.0, United-States, >50K
8122,40, Private,195061, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
18748,42, Private,268239, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40.0, United-States, <=50K
26944,41, Local-gov,111483, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
31537,35, Private,121896, Assoc-acdm,12, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40.0, Poland, <=50K
7415,23, Private,1322560, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,2174,0,25.0, Japan, <=50K
22612,42, Local-gov,69345, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
12744,58, Private,269786, HS-grad,9, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40.0, United-States, >50K
28905,38, Local-gov,84223, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45.0, United-States, >50K
13194,23, Private,256744, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60.0, United-States, <=50K
20310,33, Private,186921, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
16914,22, Private,155034, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40.0, United-States, <=50K
29006,31, Private,264039, HS-grad,9, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40.0, United-States, <=50K
14623,39, Local-gov,159589, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40.0, United-States, <=50K
28312,20, Private,248850, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50.0, United-States, <=50K
11061,28, Private,275889, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40.0, Mexico, <=50K
32524,46, Private,169201, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60.0, United-States, <=50K
23244,62, Private,159732, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
27235,42, Private,449244, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
15518,37, Federal-gov,173093, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,78.0, United-States, >50K
6009,33, Private,238959, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44.0, United-States, <=50K
13107,60, Private,177119, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
23774,32, Private,185459, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60.0, United-States, <=50K
14478,28, Private,127772, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
12314,30, Private,194710, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,52.0, United-States, <=50K
